"time","kWh.mean_value"
"2024-05-12T17:38:03.200+04:00","0"
"2024-05-13T06:45:16.710+04:00","0.7605652173913044"
"2024-05-13T19:52:30.220+04:00","0.24916666666666668"
"2024-05-14T08:59:43.730+04:00","1.114888888888889"
"2024-05-14T22:06:57.240+04:00","0.5381666666666667"
"2024-05-15T11:14:10.750+04:00","1.3506666666666665"
"2024-05-16T00:21:24.260+04:00","0.7757692307692305"
"2024-05-16T13:28:37.770+04:00","1.5602500000000001"
"2024-05-17T02:35:51.280+04:00","0"
"2024-05-17T15:43:04.790+04:00",
"2024-05-18T04:50:18.300+04:00",
"2024-05-18T17:57:31.810+04:00",
"2024-05-19T07:04:45.320+04:00","0.14"
"2024-05-19T20:11:58.830+04:00","0.26266666666666666"
"2024-05-20T09:19:12.340+04:00","1.0498636363636364"
"2024-05-20T22:26:25.850+04:00","0.5626"
"2024-05-21T11:33:39.360+04:00","1.474235294117647"
"2024-05-22T00:40:52.870+04:00","0.7394347826086956"
"2024-05-22T13:48:06.380+04:00","1.7394999999999998"
"2024-05-23T02:55:19.890+04:00","0.8155555555555556"
"2024-05-23T16:02:33.400+04:00","1.4270000000000003"
"2024-05-24T05:09:46.910+04:00","0.13333333333333333"
"2024-05-24T18:17:00.420+04:00","0"
"2024-05-25T07:24:13.930+04:00","0.19416666666666668"
"2024-05-25T20:31:27.440+04:00","0"
"2024-05-26T09:38:40.950+04:00",
"2024-05-26T22:45:54.460+04:00","0.5986111111111112"
"2024-05-27T11:53:07.970+04:00","1.3396"
"2024-05-28T01:00:21.480+04:00","0.7187142857142857"
"2024-05-28T14:07:34.990+04:00","1.4583571428571427"
"2024-05-29T03:14:48.500+04:00","0.7868965517241381"
"2024-05-29T16:22:02.010+04:00","1.1159999999999999"
"2024-05-30T05:29:15.520+04:00","0.7845833333333333"
"2024-05-30T18:36:29.030+04:00","0"
"2024-05-31T07:43:42.540+04:00","0.3861428571428571"
"2024-05-31T20:50:56.050+04:00","0"
"2024-06-01T09:58:09.560+04:00","0.061"
"2024-06-01T23:05:23.070+04:00","0"
"2024-06-02T12:12:36.580+04:00","0.27599999999999997"
"2024-06-03T01:19:50.090+04:00","0.8432121212121214"
"2024-06-03T14:27:03.600+04:00","1.5555555555555556"
"2024-06-04T03:34:17.110+04:00","0.6036190476190477"
"2024-06-04T16:41:30.620+04:00","0"
"2024-06-05T05:48:44.130+04:00","1.0780882352941177"
"2024-06-05T18:55:57.640+04:00","0.17733333333333334"
"2024-06-06T08:03:11.150+04:00","1.1560882352941175"
"2024-06-06T21:10:24.660+04:00","0"
"2024-06-07T10:17:38.170+04:00","0.1785"
"2024-06-07T23:24:51.680+04:00","0"
"2024-06-08T12:32:05.190+04:00",
"2024-06-09T01:39:18.700+04:00",
"2024-06-09T14:46:32.210+04:00","0.057999999999999996"
"2024-06-10T03:53:45.720+04:00","0.9677666666666666"
"2024-06-10T17:00:59.230+04:00","0"
"2024-06-11T06:08:12.740+04:00","0.9799032258064515"
"2024-06-11T19:15:26.250+04:00","0.134"
"2024-06-12T08:22:39.760+04:00","0.8254347826086956"
"2024-06-12T21:29:53.270+04:00","0.41357142857142853"
"2024-06-13T10:37:06.780+04:00","0.8618571428571428"
"2024-06-13T23:44:20.290+04:00","0"
"2024-06-14T12:51:33.800+04:00","0"
"2024-06-15T01:58:47.310+04:00",
"2024-06-15T15:06:00.820+04:00",
"2024-06-16T04:13:14.330+04:00",
"2024-06-16T17:20:27.840+04:00","0"
"2024-06-17T06:27:41.350+04:00",
"2024-06-17T19:34:54.860+04:00",
"2024-06-18T08:42:08.370+04:00",
"2024-06-18T21:49:21.880+04:00","0.1534"
"2024-06-19T10:56:35.390+04:00","0.3785"
"2024-06-20T00:03:48.900+04:00","0.17442857142857143"
"2024-06-20T13:11:02.410+04:00","0.45"
"2024-06-21T02:18:15.920+04:00","0.1555"
"2024-06-21T15:25:29.430+04:00","0.26475000000000004"
"2024-06-22T04:32:42.940+04:00","0.0875"
"2024-06-22T17:39:56.450+04:00","0.0765"
"2024-06-23T06:47:09.960+04:00","0.2562"
"2024-06-23T19:54:23.470+04:00","0.187"
"2024-06-24T09:01:36.980+04:00","0.7956666666666667"
"2024-06-24T22:08:50.490+04:00","0.39269999999999994"
"2024-06-25T11:16:04.000+04:00","0.9457272727272726"
"2024-06-26T00:23:17.510+04:00","0.3876428571428572"
"2024-06-26T13:30:31.020+04:00","0.9443333333333332"
"2024-06-27T02:37:44.530+04:00","0.6313157894736843"
"2024-06-27T15:44:58.040+04:00","0"
"2024-06-28T04:52:11.550+04:00","0.17133333333333334"
"2024-06-28T17:59:25.060+04:00","0.103"
"2024-06-29T07:06:38.570+04:00",
"2024-06-29T20:13:52.080+04:00",
"2024-06-30T09:21:05.590+04:00",
"2024-06-30T22:28:19.100+04:00","0.45442857142857146"
"2024-07-01T11:35:32.610+04:00","1.0273333333333332"
"2024-07-02T00:42:46.120+04:00","0.6484499999999999"
"2024-07-02T13:49:59.630+04:00","1.38925"
"2024-07-03T02:57:13.140+04:00","0.5928499999999999"
"2024-07-03T16:04:26.650+04:00","0"
"2024-07-04T05:11:40.160+04:00","0.6933333333333335"
"2024-07-04T18:18:53.670+04:00","0.5845"
"2024-07-05T07:26:07.180+04:00","0.27342857142857147"
"2024-07-05T20:33:20.690+04:00","0"
"2024-07-06T09:40:34.200+04:00","0.2542"
"2024-07-06T22:47:47.710+04:00","0.1815"
"2024-07-07T11:55:01.220+04:00",
"2024-07-08T01:02:14.730+04:00","0.6623157894736843"
"2024-07-08T14:09:28.240+04:00","0.5845"
"2024-07-09T03:16:41.750+04:00","0.7717777777777777"
"2024-07-09T16:23:55.260+04:00","0"
"2024-07-10T05:31:08.770+04:00","0.8550666666666665"
"2024-07-10T18:38:22.280+04:00","0.466"
"2024-07-11T07:45:35.790+04:00","0.8583529411764708"
"2024-07-11T20:52:49.300+04:00","0"
"2024-07-12T10:00:02.810+04:00","0.1975"
"2024-07-12T23:07:16.320+04:00","0.131"
"2024-07-13T12:14:29.830+04:00",
"2024-07-14T01:21:43.340+04:00","0.056"
"2024-07-14T14:28:56.850+04:00","0.14925"
"2024-07-15T03:36:10.360+04:00","0.5869444444444444"
"2024-07-15T16:43:23.870+04:00","0.5455"
"2024-07-16T05:50:37.380+04:00","0.5260833333333333"
